,sub_id,sub_name,line,longtitude,latitude,bike_id
589,1030,수서역,분당선,127.101422,37.487472,"[2375, 2376, 2377]"
590,1028,대모산입구역,분당선,127.07272,37.491373,"[2337, 2403, 2404, 3624]"
591,1027,개포동역,분당선,127.06614,37.489116,"[2373, 2389]"
592,1026,구룡역,분당선,127.058856,37.486839,"[2427, 3647, 3648, 3649]"
593,1025,도곡역,분당선,127.055186,37.491224,"[2320, 2413, 2414]"
594,1024,한티역,분당선,127.052873,37.496237,"[2350, 2370, 2415, 2416, 3616]"
595,1023,선릉역,분당선,127.048807,37.504856,"[2332, 2369, 2382, 2417]"
596,1022,창동역,경원선,127.047806,37.653007,"[1716, 1717, 1721, 1743, 1756, 1775, 4065, 4080]"
597,1021,녹천역,경원선,127.051269,37.644799,"[1702, 1738, 1752, 4033]"
598,1020,월계역,경원선,127.058831,37.633212,"[1605, 4011, 4023]"
599,1019,광운대역,경원선,127.061835,37.623632,"[1602, 2908, 4027, 1695]"
600,1018,석계역,경원선,127.065934,37.614532,"[1332, 1334, 1381, 1601, 2909]"
601,1017,신이문역,경원선,127.067325,37.601854,"[607, 647, 665, 666, 4116, 4112]"
602,1016,외대앞역,경원선,127.063549,37.596073,"[634, 663, 4102, 4103, 4104]"
603,1015,회기역,중앙선,127.057583,37.58946,"[635, 670, 680, 4125]"
604,1014,청량리(서울시립대입구)역,경원선,127.0483,37.580759,"[633, 640, 654, 677]"
605,1013,왕십리(성동구청)역,경원선,127.038352,37.561827,"[521, 525, 537, 558, 559, 579, 3558, 3561]"
606,1012,응봉역,경원선,127.034538,37.549946,"[535, 569, 3511]"
607,1011,옥수역,경원선,127.018672,37.540446,"[556, 565]"
608,1010,한남역,경원선,127.009169,37.52943,"[809, 837]"
609,1009,서빙고역,경원선,126.988537,37.519594,"[808, 867]"
610,1008,이촌(국립중앙박물관)역,경원선,126.973406,37.522427,"[832, 840, 855, 860, 863, 4608, 4609]"
611,1007,신도림역,경부선,126.891144,37.508787,"[278, 1906, 1961, 2824, 3904, 4557]"
612,1006,영등포역,경부선,126.907628,37.515504,"[274, 279, 295, 3219, 4565, 4573]"
613,1005,대방역,경부선,126.926382,37.513342,"[259, 2008, 2063, 2065, 2080, 4175, 2081]"
614,1004,노량진역,경부선,126.94271,37.514149,"[2003, 2050, 2054, 2058, 2070]"
615,1003,용산역,경부선,126.964561,37.529849,"[806, 816, 841, 845, 853, 4616, 4629, 4633]"
616,1002,남영역,경부선,126.9713,37.541021,"[805, 818, 819, 828, 835, 838, 850, 4625]"
617,1001,서울역역,경부선,126.971134,37.554337,"[379, 435, 442, 485, 807, 826, 4760, 4794, 444]"
618,434,남태령역,4호선,126.989134,37.463873,[2289]
619,433,사당역,4호선,126.981651,37.476955,"[2034, 2089, 2104, 2222, 2223, 2281, 3815]"
620,432,총신대입구(이수)역,4호선,126.981989,37.486263,"[2032, 2082, 2090, 2091, 2229, 2230, 2264, 2511]"
621,431,동작(현충원)역,4호선,126.980347,37.502852,"[2037, 2038]"
622,430,이촌(국립중앙박물관)역,4호선,126.974733,37.522295,"[832, 840, 855, 860, 863, 4607, 4608, 4609]"
623,429,신용산역,4호선,126.967894,37.52917,"[816, 841, 845, 853, 4616, 4633]"
624,428,삼각지역,4호선,126.9726,37.534075,"[805, 812, 813, 817, 847, 848, 849, 850, 4620]"
625,427,숙대입구(갈월)역,4호선,126.972106,37.54456,"[818, 819, 820, 828, 835, 838]"
626,426,서울역역,4호선,126.972556,37.55281,"[379, 442, 807, 820, 826, 866, 4760, 4794]"
627,425,회현(남대문시장)역,4호선,126.978246,37.558514,"[324, 435, 445, 467, 469, 470, 471, 484, 485, 4760, 4776]"
628,424,명동역,4호선,126.986325,37.560989,"[322, 467, 471, 4776, 4778, 4791]"
629,423,충무로역,4호선,126.99408,37.561207,"[336, 390, 428, 4761, 4784, 4792]"
630,422,동대문역사문화공원역,4호선,127.007885,37.565133,"[346, 347, 380, 387, 430, 474, 475, 476, 4765, 4793]"
631,421,동대문역,4호선,127.009287,37.57093,"[344, 346, 393, 452, 455, 457, 475, 3415, 4765]"
