bi_st_id,sub_st_id,sub_name,sub_line,sub_long,sub_lat
3109,0,,,,
3110,0,,,,
3111,315,무악재,3호선,126.950291,37.582299
3112,316,독립문,3호선,126.957748,37.574571
3113,0,,,,
3114,243,충정로,2호선,126.964378,37.559704
3115,0,,,,
3116,240,신촌,2호선,126.936926,37.555131
3117,0,,,,
3119,0,,,,
3120,0,,,,
3121,0,,,,
3122,0,,,,
3123,0,,,,
3124,0,,,,
3125,0,,,,
3126,0,,,,
3127,0,,,,
3128,0,,,,
3129,0,,,,
3130,0,,,,
3131,0,,,,
3132,0,,,,
3133,0,,,,
3134,0,,,,
3201,0,,,,
3202,0,,,,
3203,0,,,,
3204,0,,,,
3205,0,,,,
3206,0,,,,
3207,0,,,,
3211,0,,,,
3212,2745,신풍,7호선,126.90993,37.50008
3214,0,,,,
3215,0,,,,
3219,1006,영등포,경부선,126.907628,37.515504
3220,0,,,,
3221,0,,,,
3305,227,낙성대,2호선,126.963693,37.47693
3306,0,,,,
3307,0,,,,
3310,0,,,,
3311,228,서울대입구,2호선,126.952739,37.481247
3401,0,,,,
3402,0,,,,
3403,0,,,,
3404,154,종로5가,1호선,127.001849,37.570926
3405,0,,,,
3406,0,,,,
3407,0,,,,
3408,152,종각,1호선,126.982923,37.570161
3410,2535,종로3가,5호선,126.990305,37.57254
3411,0,,,,
3412,0,,,,
3413,0,,,,
3414,154,종로5가,1호선,127.001849,37.570926
3415,421,동대문,4호선,127.009287,37.57093
3416,2637,동묘앞,6호선,127.015653,37.572279
3417,0,,,,
3418,2638,창신,6호선,127.015241,37.579661
3419,0,,,,
3420,0,,,,
3421,0,,,,
3422,0,,,,
3423,0,,,,
3425,0,,,,
3426,316,독립문,3호선,126.957748,37.574571
3427,0,,,,
3428,0,,,,
3429,0,,,,
3430,0,,,,
3431,0,,,,
3432,0,,,,
3500,2727,군자,7호선,127.079338,37.556897
3501,0,,,,
3502,2726,중곡,7호선,127.08432,37.565923
3503,0,,,,
3504,0,,,,
3505,0,,,,
3506,0,,,,
3507,0,,,,
3508,0,,,,
3509,0,,,,
3510,0,,,,
3511,0,,,,
3513,207,상왕십리,2호선,127.029354,37.564354
3514,0,,,,
3515,0,,,,
3516,0,,,,
3517,0,,,,
3518,2727,군자,7호선,127.079338,37.556897
3520,0,,,,
3521,0,,,,
3523,0,,,,
3524,0,,,,
3525,0,,,,
3527,0,,,,
3528,0,,,,
3529,0,,,,
3530,0,,,,
3531,0,,,,
3532,0,,,,
3533,0,,,,
3534,212,건대입구,2호선,127.069191,37.540373
3536,0,,,,
3537,0,,,,
3538,0,,,,
3539,0,,,,
3541,0,,,,
3542,0,,,,
3543,0,,,,
3544,209,한양대,2호선,127.043655,37.555273
3545,209,한양대,2호선,127.043655,37.555273
3547,207,상왕십리,2호선,127.029354,37.564354
3548,210,뚝섬,2호선,127.047367,37.547184
3549,0,,,,
3550,0,,,,
3551,0,,,,
3552,0,,,,
3553,2542,마장,5호선,127.042973,37.5661
3555,0,,,,
3556,2539,신금호,5호선,127.020331,37.554548
3557,0,,,,
3558,0,,,,
3559,0,,,,
3560,0,,,,
3561,0,,,,
3563,0,,,,
3564,0,,,,
3566,0,,,,
3569,0,,,,
3570,0,,,,
3571,0,,,,
3573,0,,,,
3575,0,,,,
3578,0,,,,
3579,0,,,,
3581,2728,어린이대공원,7호선,127.074658,37.548014
3582,0,,,,
3586,0,,,,
3587,0,,,,
3588,0,,,,
3600,244,용답,2호선,127.050899,37.561904
3602,0,,,,
3603,219,삼성,2호선,127.06316,37.508844
3604,4128,삼성중앙,9호선(연장),127.053282,37.513011
3605,4129,봉은사,9호선(연장),127.060245,37.514219
3606,0,,,,
3609,0,,,,
3610,0,,,,
3611,0,,,,
3612,0,,,,
3614,0,,,,
3615,2733,학동,7호선,127.031656,37.514229
3616,0,,,,
3618,0,,,,
3620,0,,,,
3621,0,,,,
3622,0,,,,
3623,0,,,,
3624,1028,대모산입구,분당선,127.07272,37.491373
3627,0,,,,
3628,0,,,,
3629,0,,,,
3630,0,,,,
3634,0,,,,
3636,0,,,,
3637,0,,,,
3638,0,,,,
3640,0,,,,
3641,337,대청,3호선,127.079532,37.493514
3642,0,,,,
3643,0,,,,
3644,0,,,,
3646,4127,선정릉,9호선(연장),127.043999,37.510297
3647,1026,구룡,분당선,127.058856,37.486839
3648,1026,구룡,분당선,127.058856,37.486839
3649,1026,구룡,분당선,127.058856,37.486839
3652,0,,,,
3653,0,,,,
3654,0,,,,
3655,0,,,,
3656,0,,,,
